chr	start	end
Chr5	20644708	20648700
Chr5	20648285	20650530
Chr5	20651216	20651856
Chr5	20663027	20668607
Chr5	20678001	20680343
Chr5	20683551	20683988
Chr5	20685346	20692274
Chr5	20709821	20713259
Chr5	20721494	20726052
Chr5	20726511	20727313
Chr5	20728248	20735877
Chr5	20736351	20736993
Chr5	20737930	20741084
Chr5	20748871	20752903
Chr5	20755058	20755883
Chr5	20759446	20762662
Chr5	20761457	20764167
Chr5	20773519	20774599
Chr5	20779070	20781283
Chr5	20788177	20788751
Chr5	20790345	20792137
Chr5	20792434	20794367
Chr5	20799824	20800321
Chr5	20802465	20802789
Chr5	20804018	20804898
Chr5	20807057	20811318
Chr5	20816584	20820780
Chr5	20828549	20829285
Chr5	20835346	20838018
Chr5	20847172	20851097
Chr5	20870121	20873875
Chr5	20876604	20877071
Chr5	20877978	20879928
Chr5	20880322	20884443
Chr5	20894101	20897891
Chr5	20898304	20903641
Chr5	20913915	20914325
Chr5	20929517	20930635
Chr5	20931114	20934024
Chr5	20936222	20937064
Chr5	20938631	20939042
Chr5	20939551	20942220
Chr5	20944786	20948144
Chr5	20948168	20951377
Chr5	20953410	20955923
Chr5	20961319	20963284
Chr5	20966622	20969373
Chr5	20971176	20972872
Chr5	20973884	20974330
Chr5	20978534	20979912
Chr5	20985812	20986277
Chr5	20989529	20998312
Chr5	20998562	21001295
Chr5	21006683	21009694
Chr5	21033769	21036041
Chr5	21039411	21043354
Chr5	21047950	21048300
Chr5	21048355	21049166
Chr5	21049784	21054702
Chr5	21055247	21056954
Chr5	21063081	21063323
Chr5	21065431	21068427
Chr5	21078433	21079880
Chr5	21080988	21084058
Chr5	21091098	21091460
Chr5	21099294	21100588
Chr5	21103366	21106269
Chr5	21112585	21117398
Chr5	21120817	21127235
Chr5	21126019	21129645
Chr5	21129892	21130188
Chr5	21131825	21132457
Chr5	21135238	21138615
Chr5	21141376	21143534
Chr5	21144334	21148363
Chr5	21158434	21159251
Chr5	21161315	21161774
Chr5	21166715	21167164
Chr5	21171859	21191740
Chr5	21198101	21198992
Chr5	21199836	21200410
Chr5	21201865	21205015
Chr5	21205865	21207702
Chr5	21207906	21214431
Chr5	21214814	21216932
Chr5	21224846	21226727
Chr5	21229424	21231030
Chr5	21232463	21232951
Chr5	21240778	21241617
Chr5	21247664	21249092
Chr5	21250808	21251910
Chr5	21258811	21259928
Chr5	21266345	21267625
Chr5	21269220	21270802
Chr5	21279466	21279994
Chr5	21281095	21284793
Chr5	21292072	21292563
Chr5	21294947	21295745
Chr5	21296766	21297189
Chr5	21300447	21301448
Chr5	21304449	21304751
Chr5	21306100	21307186
Chr5	21311563	21312499
Chr5	21313235	21314150
Chr5	21315830	21320460
Chr5	21322822	21325176
Chr5	21325499	21328295
Chr5	21332886	21333209
Chr5	21337042	21340730
Chr5	21342183	21345370
Chr5	21370156	21376605
Chr5	21388694	21392697
Chr5	21404554	21409032
Chr5	21410003	21414351
Chr5	21415020	21420739
Chr5	21425050	21426009
Chr5	21427652	21431594
Chr5	21432457	21435725
Chr5	21451508	21455835
Chr5	21456342	21457121
Chr5	21460163	21463405
Chr5	21473960	21474333
Chr5	21482123	21485145
Chr5	21488395	21488907
Chr5	21491660	21493705
Chr5	21493839	21496838
Chr5	21499419	21500179
Chr5	21500570	21504248
Chr5	21508275	21508541
Chr5	21509382	21510614
Chr5	21511929	21512541
Chr5	21512611	21512814
Chr5	21514406	21515262
Chr5	21518063	21519885
Chr5	21525165	21526787
Chr5	21527314	21528771
Chr5	21529083	21530217
Chr5	21555554	21556537
Chr5	21557361	21560040
Chr5	21562265	21565602
Chr5	21567282	21571812
Chr5	21579572	21579803
Chr5	21587642	21593417
Chr5	21595856	21597025
Chr5	21598678	21603325
Chr5	21610390	21611604
Chr5	21613630	21616165
Chr5	21623903	21625358
Chr5	21630399	21630879
Chr5	21634391	21635829
Chr5	21640790	21641632
Chr5	21646920	21647702
Chr5	21650252	21651057
Chr5	21654182	21655380
Chr5	21668094	21669730
Chr5	21675692	21676192
Chr5	21691579	21691986
Chr5	21692487	21697824
Chr5	21699306	21703565
Chr5	21705672	21707220
Chr5	21708253	21711677
Chr5	21711920	21715654
Chr5	21715716	21724565
Chr5	21737275	21739746
Chr5	21750701	21754164
Chr5	21758344	21759657
Chr5	21761628	21762740
Chr5	21790820	21793270
Chr5	21797606	21798614
Chr5	21829944	21830399
Chr5	21835415	21837683
Chr5	21839593	21842770
Chr5	21843770	21856444
Chr5	21857917	21858195
Chr5	21875937	21878455
Chr5	21881811	21889053
Chr5	21886293	21896908
Chr5	21898771	21899689
Chr5	21903231	21911328
Chr5	21914659	21917380
Chr5	21919889	21920928
Chr5	21926799	21932073
Chr5	21934467	21936755
Chr5	21939017	21939331
Chr5	21943044	21959786
Chr5	21961538	21961894
Chr5	21963774	21966012
Chr5	21970383	21971183
Chr5	21975436	21979388
Chr5	21980087	21984634
Chr5	21985912	21987261
Chr5	22005196	22008976
Chr5	22012570	22013100
Chr5	22023035	22023739
Chr5	22029223	22031044
Chr5	22038149	22038602
Chr5	22040054	22041963
Chr5	22060723	22063865
Chr5	22068411	22072905
Chr5	22075668	22076338
Chr5	22076746	22080080
Chr5	22081343	22083544
Chr5	22112277	22112862
Chr5	22122842	22123841
Chr5	22130371	22130808
Chr5	22140046	22142305
Chr5	22149996	22150819
Chr5	22155977	22159718
Chr5	22160229	22162392
Chr5	22163523	22164047
Chr5	22174735	22176750
Chr5	22179650	22181269
Chr5	22184180	22189123
Chr5	22198314	22199542
Chr5	22199444	22199905
Chr5	22208574	22212433
Chr5	22214569	22219617
Chr5	22226085	22226462
Chr5	22238993	22241632
Chr5	22263032	22267007
Chr5	22276046	22279209
Chr5	22281714	22284003
Chr5	22290409	22291225
Chr5	22293497	22297207
Chr5	22297877	22298360
Chr5	22299577	22300079
Chr5	22302343	22302621
Chr5	22303384	22306367
Chr5	22307935	22308403
Chr5	22317565	22318221
Chr5	22331624	22332497
Chr5	22334549	22334874
Chr5	22353997	22358568
Chr5	22367308	22367964
Chr5	22371205	22373569
Chr5	22374029	22381039
Chr5	22384138	22387807
Chr5	22387948	22392458
Chr5	22393917	22397105
Chr5	22397889	22403956
Chr5	22404290	22406227
Chr5	22406439	22412412
Chr5	22409905	22413403
Chr5	22425361	22427795
Chr5	22436430	22437469
Chr5	22440563	22445332
Chr5	22448151	22450167
Chr5	22450676	22452631
Chr5	22453399	22453749
Chr5	22455569	22457343
Chr5	22464556	22466046
Chr5	22467927	22472072
Chr5	22481303	22484545
Chr5	22488533	22492195
Chr5	22492398	22495011
Chr5	22496383	22496982
Chr5	22501354	22503160
Chr5	22518317	22524187
Chr5	22526731	22528707
Chr5	22533536	22536101
Chr5	22543959	22544309
Chr5	22544834	22547043
Chr5	22553303	22561067
Chr5	22566230	22570970
Chr5	22574052	22577692
Chr5	22580337	22586442
Chr5	22587172	22588874
Chr5	22593243	22596169
Chr5	22596417	22598484
Chr5	22599355	22602579
Chr5	22615843	22620324
Chr5	22625115	22625615
Chr5	22625126	22629028
Chr5	22630267	22632494
Chr5	22633142	22636124
Chr5	22638494	22639018
Chr5	22641625	22644379
Chr5	22648416	22649036
Chr5	22649291	22652524
Chr5	22656825	22658034
Chr5	22661777	22662208
Chr5	22665339	22666007
Chr5	22670927	22674637
Chr5	22678004	22679246
Chr5	22698545	22699654
Chr5	22701447	22702796
Chr5	22706549	22713940
Chr5	22719262	22721316
Chr5	22725527	22734013
Chr5	22736688	22737282
Chr5	22739672	22740067
Chr5	22743889	22744452
Chr5	22745076	22747649
Chr5	22751543	22752676
Chr5	22755924	22758822
Chr5	22759059	22761884
Chr5	22764442	22769335
Chr5	22772439	22774083
Chr5	22776036	22779105
Chr5	22786722	22787264
Chr5	22789273	22797554
Chr5	22800201	22800976
Chr5	22802508	22802819
Chr5	22807363	22807937
Chr5	22821342	22824371
Chr5	22826215	22826568
Chr5	22828439	22828681
Chr5	22834946	22842060
Chr5	22853858	22855490
Chr5	22860152	22865186
Chr5	22870780	22873243
Chr5	22874242	22875817
Chr5	22878685	22882073
Chr5	22883777	22886796
Chr5	22903108	22903946
Chr5	22904351	22906060
Chr5	22907937	22910709
Chr5	22910888	22915683
Chr5	22919309	22924421
Chr5	22927712	22928436
Chr5	22932647	22935837
Chr5	22937305	22940688
Chr5	22955313	22960812
Chr5	22961261	22964465
Chr5	22965910	22969069
Chr5	22970232	22971781
Chr5	22974495	22978038
Chr5	22978604	22982155
Chr5	22984053	22986374
Chr5	22988230	22991468
Chr5	22992520	22994452
Chr5	22996896	23005544
Chr5	23009214	23013433
Chr5	23013503	23014354
Chr5	23020500	23021809
Chr5	23044777	23046608
Chr5	23058937	23061264
Chr5	23065607	23067936
Chr5	23080869	23083761
Chr5	23089497	23095586
Chr5	23096724	23097842
Chr5	23101671	23104153
Chr5	23104197	23109898
Chr5	23111297	23112760
Chr5	23112642	23117279
Chr5	23132037	23134324
Chr5	23138673	23139858
Chr5	23147340	23151040
Chr5	23168131	23172246
Chr5	23173125	23176566
Chr5	23178205	23178921
Chr5	23184993	23186415
Chr5	23190629	23195162
Chr5	23196134	23201465
Chr5	23204531	23213279
Chr5	23216413	23219283
Chr5	23225174	23228871
Chr5	23239202	23240677
Chr5	23247649	23250054
Chr5	23251135	23254415
Chr5	23254892	23257514
Chr5	23270734	23271336
Chr5	23272214	23272692
Chr5	23273358	23280964
Chr5	23283128	23284376
Chr5	23284633	23285757
Chr5	23287870	23297397
Chr5	23297457	23300472
Chr5	23303607	23304869
Chr5	23307447	23308190
Chr5	23310474	23313449
Chr5	23317204	23320033
Chr5	23348576	23348866
Chr5	23351716	23356534
Chr5	23355342	23360051
Chr5	23374684	23377618
Chr5	23386717	23389211
Chr5	23408001	23409080
Chr5	23416415	23419341
Chr5	23419593	23424596
Chr5	23426645	23428051
Chr5	23429486	23434020
Chr5	23434817	23436157
Chr5	23437814	23438296
Chr5	23441433	23442531
Chr5	23451200	23452607
Chr5	23463230	23465862
Chr5	23473257	23473700
Chr5	23477065	23478850
Chr5	23483078	23485781
Chr5	23486418	23487208
Chr5	23487856	23491593
Chr5	23495606	23497572
Chr5	23502667	23504193
Chr5	23508004	23509669
Chr5	23510183	23511071
Chr5	23511795	23512238
Chr5	23515024	23520200
Chr5	23524087	23527698
Chr5	23529423	23530499
Chr5	23536113	23539013
Chr5	23550611	23551716
Chr5	23571172	23572181
Chr5	23572682	23573252
Chr5	23580975	23585400
Chr5	23586768	23590400
Chr5	23593038	23595264
Chr5	23598187	23602963
Chr5	23600528	23605114
Chr5	23605419	23611006
Chr5	23617462	23618330
Chr5	23622659	23627034
Chr5	23632284	23633975
Chr5	23635727	23637842
Chr5	23640200	23641733
Chr5	23642766	23646937
Chr5	23653397	23662906
Chr5	23661856	23666681
Chr5	23671559	23672502
Chr5	23672748	23677330
Chr5	23685717	23688293
Chr5	23688669	23691121
Chr5	23692827	23697395
Chr5	23697738	23700670
Chr5	23705105	23705823
Chr5	23707553	23708082
Chr5	23709510	23710392
Chr5	23721506	23724092
Chr5	23728502	23738405
Chr5	23739164	23739799
Chr5	23743472	23747595
Chr5	23748677	23753408
Chr5	23754837	23756027
Chr5	23761789	23763003
Chr5	23778150	23781906
Chr5	23783787	23787925
Chr5	23788811	23790004
Chr5	23792979	23794190
Chr5	23796596	23797201
Chr5	23798402	23800288
Chr5	23801397	23803149
Chr5	23806126	23807313
Chr5	23808882	23810048
Chr5	23811427	23813002
Chr5	23818257	23819431
Chr5	23820381	23822094
Chr5	23825573	23826624
Chr5	23839378	23842485
Chr5	23848021	23849250
Chr5	23852853	23857170
Chr5	23865753	23869534
Chr5	23871516	23872997
Chr5	23874177	23878278
Chr5	23878817	23881533
Chr5	23883406	23886135
Chr5	23890638	23896522
Chr5	23899428	23905570
Chr5	23907796	23910597
Chr5	23916372	23923564
Chr5	23925970	23928253
Chr5	23931394	23936950
Chr5	23939790	23943176
Chr5	23953032	23953992
Chr5	23956019	23956509
Chr5	23958684	23959574
Chr5	23974416	23975453
Chr5	23978509	23979761
Chr5	23990509	23994437
Chr5	23996148	23997616
Chr5	24000267	24002607
Chr5	24013453	24014600
Chr5	24015243	24017576
Chr5	24020092	24021633
Chr5	24023536	24026206
Chr5	24027775	24030928
Chr5	24033610	24039071
Chr5	24040970	24043906
Chr5	24045497	24047844
Chr5	24054716	24055546
Chr5	24057693	24059863
Chr5	24062649	24066043
Chr5	24067694	24070193
Chr5	24071175	24075089
Chr5	24075593	24077884
Chr5	24078058	24079952
Chr5	24081100	24087010
Chr5	24089745	24091744
Chr5	24103645	24106552
Chr5	24107391	24110147
Chr5	24110841	24114828
Chr5	24115580	24121667
Chr5	24122438	24126677
Chr5	24127105	24128452
Chr5	24130113	24131120
Chr5	24132441	24134899
Chr5	24137575	24141002
Chr5	24149269	24151542
Chr5	24153733	24158056
Chr5	24171334	24171900
Chr5	24175473	24178191
Chr5	24180355	24182187
Chr5	24184447	24189203
Chr5	24190420	24192791
Chr5	24197214	24200543
Chr5	24230695	24234793
Chr5	24237166	24237722
Chr5	24240401	24243654
Chr5	24244154	24245671
Chr5	24254535	24257020
Chr5	24260256	24262321
Chr5	24271077	24275174
Chr5	24275818	24280710
Chr5	24279602	24281856
Chr5	24282380	24282811
Chr5	24287569	24289620
Chr5	24291470	24292858
Chr5	24298176	24298999
Chr5	24301347	24311126
Chr5	24309236	24311126
Chr5	24312853	24317067
Chr5	24321000	24322781
Chr5	24324455	24329940
Chr5	24342547	24342927
Chr5	24347205	24354543
Chr5	24357908	24361190
Chr5	24371212	24374703
Chr5	24374975	24376837
Chr5	24376912	24377903
Chr5	24378361	24381762
Chr5	24382439	24382876
Chr5	24383180	24384628
Chr5	24384901	24387468
Chr5	24389110	24390890
Chr5	24413270	24413854
Chr5	24415649	24416167
Chr5	24423072	24426490
Chr5	24427885	24428869
Chr5	24444060	24445189
Chr5	24464254	24469517
Chr5	24473136	24478871
Chr5	24480751	24483094
Chr5	24483670	24489090
Chr5	24492456	24493152
Chr5	24504454	24505077
Chr5	24512558	24515418
Chr5	24518823	24519740
Chr5	24522895	24532290
Chr5	24533226	24535879
Chr5	24537785	24539942
Chr5	24541182	24544300
Chr5	24551181	24551846
Chr5	24552398	24555167
Chr5	24569152	24571817
Chr5	24575672	24576202
Chr5	24576897	24577736
Chr5	24579007	24579675
Chr5	24583250	24584945
Chr5	24587145	24589539
Chr5	24588324	24593259
Chr5	24594918	24597258
Chr5	24605715	24607928
Chr5	24611755	24613221
Chr5	24616204	24617365
Chr5	24618428	24618837
Chr5	24623313	24624621
Chr5	24626346	24626852
Chr5	24627221	24629162
Chr5	24631172	24632715
Chr5	24633021	24633940
Chr5	24643516	24646086
Chr5	24647410	24647772
Chr5	24663914	24666109
Chr5	24669652	24673135
Chr5	24674707	24676177
Chr5	24676774	24682628
Chr5	24691255	24695487
Chr5	24696315	24697163
Chr5	24702380	24703630
Chr5	24711968	24716742
Chr5	24720870	24721619
Chr5	24724324	24727260
Chr5	24729478	24732945
Chr5	24735520	24737763
Chr5	24738575	24742551
Chr5	24762161	24767769
Chr5	24774717	24775631
Chr5	24777363	24782052
Chr5	24783655	24785311
Chr5	24819028	24820944
Chr5	24833190	24833754
Chr5	24835427	24835819
Chr5	24859554	24860190
Chr5	24862409	24865027
Chr5	24876804	24877651
Chr5	24909330	24910051
Chr5	24948815	24952515
Chr5	24969949	24970464
Chr5	24981924	24984865
Chr5	24987029	24989544
Chr5	24997324	24999598
Chr5	25000292	25001493
Chr5	25003128	25015058
Chr5	25015474	25020479
Chr5	25022729	25024013
Chr5	25025141	25027236
Chr5	25029800	25032842
Chr5	25035919	25038954
Chr5	25041530	25043493
Chr5	25044639	25045646
Chr5	25054711	25059191
Chr5	25063389	25064011
Chr5	25072195	25072987
Chr5	25077924	25078602
Chr5	25153902	25157655
Chr5	25158986	25163447
Chr5	25164312	25169294
Chr5	25176651	25186745
Chr5	25186795	25187735
Chr5	25188215	25193134
Chr5	25193458	25194714
Chr5	25200648	25201186
Chr5	25204432	25207335
Chr5	25214532	25217860
Chr5	25219780	25224493
Chr5	25224822	25227403
Chr5	25229675	25233242
Chr5	25235840	25237695
Chr5	25254810	25259747
Chr5	25260665	25263726
Chr5	25266205	25267217
Chr5	25267900	25272219
Chr5	25274369	25280148
Chr5	25283108	25286695
Chr5	25291060	25293013
Chr5	25295707	25299139
Chr5	25300749	25304668
Chr5	25312740	25316314
Chr5	25317044	25318342
Chr5	25321295	25330864
Chr5	25331783	25339777
Chr5	25343800	25346261
Chr5	25346734	25349386
Chr5	25350634	25351572
Chr5	25352741	25353888
Chr5	25355322	25355764
Chr5	25357229	25362761
Chr5	25382322	25385633
Chr5	25387063	25387968
Chr5	25390732	25392521
Chr5	25392863	25396054
Chr5	25399241	25401867
Chr5	25402415	25404472
Chr5	25431843	25432527
Chr5	25436354	25438703
Chr5	25446886	25452570
Chr5	25453757	25456797
Chr5	25458603	25462143
Chr5	25464179	25466433
Chr5	25467047	25471221
Chr5	25474799	25478182
Chr5	25476707	25484371
Chr5	25489315	25491603
Chr5	25497294	25501656
Chr5	25503071	25505941
Chr5	25508741	25510545
Chr5	25515053	25516204
Chr5	25526910	25527262
Chr5	25530831	25531070
Chr5	25538240	25539147
Chr5	25543222	25546410
Chr5	25555850	25561791
Chr5	25564508	25566228
Chr5	25569087	25570887
Chr5	25575639	25579760
Chr5	25580132	25581765
Chr5	25582055	25586620
Chr5	25601641	25604584
Chr5	25608292	25611011
Chr5	25615846	25618301
Chr5	25620551	25623352
Chr5	25624023	25624868
Chr5	25625102	25627168
Chr5	25628803	25635033
Chr5	25635962	25636912
Chr5	25641595	25646409
Chr5	25647038	25649014
Chr5	25650375	25652290
Chr5	25653205	25657728
Chr5	25658917	25660044
Chr5	25661880	25662371
Chr5	25663014	25665565
Chr5	25666144	25667391
Chr5	25667455	25669369
Chr5	25677594	25682600
Chr5	25682815	25685057
Chr5	25713720	25722089
Chr5	25727528	25728034
Chr5	25742356	25744781
Chr5	25748570	25748962
Chr5	25760309	25761442
Chr5	25771768	25776102
Chr5	25776476	25778593
Chr5	25781735	25788582
Chr5	25788753	25793638
Chr5	25796297	25803236
Chr5	25803530	25807160
Chr5	25807630	25810952
Chr5	25811184	25817176
Chr5	25818247	25819291
Chr5	25820352	25822805
Chr5	25823704	25826801
Chr5	25832469	25834622
Chr5	25846342	25847577
Chr5	25854288	25855541
Chr5	25857376	25859080
Chr5	25904706	25907526
Chr5	25909292	25910031
Chr5	25910842	25911890
Chr5	25913262	25915835
Chr5	25918485	25926076
Chr5	25927984	25935287
Chr5	25935429	25938896
Chr5	25942431	25947920
Chr5	25949108	25952202
Chr5	25952719	25955835
Chr5	25962249	25964484
Chr5	25967727	25968917
Chr5	25971395	25972060
Chr5	25975951	25977490
Chr5	25986945	25988283
Chr5	25994201	25997303
Chr5	26014613	26015016
Chr5	26017295	26022937
Chr5	26021574	26025719
Chr5	26028190	26031361
Chr5	26035078	26041165
Chr5	26042952	26049426
Chr5	26049874	26052703
Chr5	26052916	26056268
Chr5	26058037	26058592
Chr5	26064870	26066299
Chr5	26094627	26095922
Chr5	26095991	26099212
Chr5	26101219	26106425
Chr5	26107195	26112499
Chr5	26113277	26118011
Chr5	26120363	26126935
Chr5	26129859	26133467
Chr5	26136041	26139443
Chr5	26143305	26147522
Chr5	26153333	26157648
Chr5	26159311	26160743
Chr5	26164769	26167408
Chr5	26171092	26172349
Chr5	26175527	26177067
Chr5	26177388	26179782
Chr5	26180088	26182354
Chr5	26186580	26187486
Chr5	26189646	26190616
Chr5	26192929	26194777
Chr5	26196244	26198100
Chr5	26198395	26200034
Chr5	26201128	26202768
Chr5	26205973	26206438
Chr5	26211586	26212438
Chr5	26215283	26218140
Chr5	26223419	26224389
Chr5	26225973	26227661
Chr5	26235606	26237122
Chr5	26237458	26245892
Chr5	26249567	26251352
Chr5	26256951	26257809
Chr5	26261275	26263760
Chr5	26273296	26274511
Chr5	26276599	26279411
Chr5	26279505	26282852
Chr5	26284808	26285299
Chr5	26285765	26288430
Chr5	26288908	26291990
Chr5	26292353	26294783
Chr5	26295551	26296521
Chr5	26300407	26305695
Chr5	26310860	26314173
Chr5	26322459	26326152
Chr5	26328619	26328924
Chr5	26330967	26331338
Chr5	26333793	26337324
Chr5	26344414	26346889
Chr5	26346997	26351611
Chr5	26356708	26358549
Chr5	26366391	26367088
Chr5	26368273	26369019
Chr5	26371480	26372860
Chr5	26374614	26375867
Chr5	26377197	26378716
Chr5	26379817	26384370
Chr5	26384795	26385716
Chr5	26385856	26387703
Chr5	26389270	26391274
Chr5	26395045	26395854
Chr5	26397320	26397895
Chr5	26406272	26407210
Chr5	26407802	26412639
Chr5	26413638	26416361
Chr5	26418621	26422556
Chr5	26435346	26435603
Chr5	26464082	26467365
Chr5	26467532	26469141
Chr5	26472204	26473772
Chr5	26474642	26477761
Chr5	26480056	26481404
Chr5	26485807	26494112
Chr5	26494486	26497211
Chr5	26497701	26499634
Chr5	26500566	26504264
Chr5	26504419	26506627
Chr5	26507606	26510075
Chr5	26513402	26515024
Chr5	26535878	26537911
Chr5	26538000	26541970
Chr5	26544658	26552137
Chr5	26554997	26560027
Chr5	26560933	26566642
Chr5	26570425	26573958
Chr5	26575670	26578440
Chr5	26580141	26582794
Chr5	26584625	26588362
Chr5	26591769	26596484
Chr5	26596142	26601273
Chr5	26605226	26607098
Chr5	26608284	26612433
Chr5	26616540	26620925
Chr5	26624534	26624754
Chr5	26628165	26631666
Chr5	26631889	26633757
Chr5	26651542	26654648
Chr5	26659563	26661664
Chr5	26664617	26666561
Chr5	26682472	26684208
Chr5	26685979	26704758
Chr5	26705164	26707820
Chr5	26714507	26716028
Chr5	26717262	26718488
Chr5	26721103	26721889
Chr5	26732408	26736149
Chr5	26737848	26738132
Chr5	26761777	26764812
Chr5	26768463	26769698
Chr5	26771959	26773170
Chr5	26776767	26778942
Chr5	26780512	26781804
Chr5	26792022	26793638
Chr5	26794369	26801505
Chr5	26801659	26805314
Chr5	26805858	26809779
Chr5	26808002	26812530
Chr5	26815564	26818736
Chr5	26820731	26824040
Chr5	26824472	26829181
Chr5	26830170	26834200
Chr5	26834414	26835511
Chr5	26835671	26840314
Chr5	26841422	26843053
Chr5	26845191	26845571
Chr5	26846082	26847985
Chr5	26849807	26857045
Chr5	26858364	26860249
Chr5	26863363	26866194
Chr5	26868332	26871153
Chr5	26879444	26881353
Chr5	26884955	26887331
Chr5	26888997	26890601
Chr5	26894623	26896314
Chr5	26900127	26901537
Chr5	26901983	26905011
Chr5	26907205	26907602
Chr5	26907723	26910953
Chr5	26913355	26917459
Chr5	26922146	26923380
Chr5	26927607	26928902
Chr5	26930480	26935873
Chr5	26937344	26938030
Chr5	26940098	26943353
Chr5	26943380	26945869
Chr5	26948390	26949834
Chr5	26950270	26951557
Chr5	26952574	26955950
Chr5	26958508	26961504
Chr5	26962970	26965906
Chr5	26966433	26969905
Chr5	26972365	26972970
Chr5	26973676	26974499
Chr5	26987334	26989077
Chr5	26991242	26995161
